Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3,Elapsed_s
2025-12-19 11:33:15.120099,0,-0.0149794302017363,-0.0138319097749293,0.0,529.0,88.0,2.0,638218.0,1.0,922341.0,62165.0,9.794621
2025-12-19 11:33:15.227535,1,-0.0149794302017363,-0.0138319097749293,0.0,546.0,98.0,2.0,754875.0,1.0,1129632.0,54019.0,9.902057
2025-12-19 11:33:15.327271,2,-0.0149794302017363,-0.0138319097749293,0.0,588.0,124.0,2.0,741204.0,1.0,776381.0,48638.0,10.001793
2025-12-19 11:33:15.423454,3,-0.0149794302017363,-0.0138319097749293,0.0,588.0,124.0,2.0,948618.0,1.0,823197.0,54110.0,10.097976
2025-12-19 11:33:15.523387,4,-0.0149794302017363,-0.0138319097749293,0.0,561.0,107.0,2.0,1027497.0,1.0,1160243.0,64545.0,10.197909
2025-12-19 11:33:15.627377,5,-0.0149794302017363,-0.0138319097749293,0.0,540.0,95.0,2.0,774282.0,1.0,1155931.0,57607.0,10.301899
2025-12-19 11:33:16.127317,0,-0.0149794302017363,-0.0138319097749293,0.0,539.0,94.0,2.0,641467.0,1.0,918913.0,61579.0,10.801839
2025-12-19 11:33:16.220002,1,-0.0149794302017363,-0.0138319097749293,0.0,548.0,99.0,2.0,767758.0,1.0,1121252.0,53928.0,10.894524
2025-12-19 11:33:16.327714,2,-0.0149794302017363,-0.0138319097749293,0.0,603.0,134.0,2.0,726550.0,1.0,794456.0,47936.0,11.002236
2025-12-19 11:33:16.426017,4,-0.0149794302017363,-0.0138319097749293,0.0,571.0,113.0,2.0,1035877.0,1.0,1140388.0,63893.0,11.100539
2025-12-19 11:33:16.527141,5,-0.0149794302017363,-0.0138319097749293,0.0,539.0,94.0,2.0,782183.0,1.0,1165359.0,57665.0,11.201663
2025-12-19 11:33:17.126351,0,-0.0149794302017363,-0.0138319097749293,0.0,535.0,92.0,2.0,628784.0,1.0,922653.0,61829.0,11.800873
2025-12-19 11:33:17.225641,1,-0.0149794302017363,-0.0138319097749293,0.0,558.0,105.0,2.0,745986.0,1.0,1124292.0,53401.0,11.900163
2025-12-19 11:33:17.326229,2,-0.0149794302017363,-0.0138319097749293,0.0,596.0,129.0,2.0,741706.0,1.0,778223.0,48294.0,12.000751
2025-12-19 11:33:17.423338,3,-0.0149794302017363,-0.0138319097749293,0.0,584.0,122.0,2.0,924529.0,1.0,818751.0,54312.0,12.09786
2025-12-19 11:33:17.526708,4,-0.0149794302017363,-0.0138319097749293,0.0,554.0,103.0,2.0,1011966.0,1.0,1150467.0,64939.0,12.20123
2025-12-19 11:33:18.125308,0,-0.0149794302017363,-0.0138319097749293,0.0,549.0,100.0,2.0,638867.0,1.0,903494.0,60998.0,12.79983
2025-12-19 11:33:18.223814,1,-0.0149794302017363,-0.0138319097749293,0.0,551.0,101.0,2.0,761805.0,1.0,1130397.0,53745.0,12.898336
2025-12-19 11:33:18.326153,2,-0.0149794302017363,-0.0138319097749293,0.0,587.0,123.0,2.0,751306.0,1.0,785898.0,48688.0,13.000675
2025-12-19 11:33:18.426385,3,-0.0149794302017363,-0.0138319097749293,0.0,585.0,122.0,2.0,921405.0,1.0,823754.0,54294.0,13.100907
2025-12-19 11:33:18.528243,4,-0.0149794302017363,-0.0138319097749293,0.0,562.0,108.0,2.0,1011281.0,1.0,1162995.0,64458.0,13.202765
2025-12-19 11:33:18.628001,5,-0.0149794302017363,-0.0138319097749293,0.0,542.0,96.0,2.0,788830.0,1.0,1150857.0,57509.0,13.302523
2025-12-19 11:33:19.127544,0,-0.0149794302017363,-0.0138319097749293,0.0,540.0,94.0,2.0,636493.0,1.0,923278.0,61558.0,13.802066
2025-12-19 11:33:19.224537,2,-0.0149794302017363,-0.0138319097749293,0.0,579.0,118.0,2.0,729260.0,1.0,787763.0,49052.0,13.899059
2025-12-19 11:33:19.324927,3,-0.0149794302017363,-0.0138319097749293,0.0,574.0,115.0,2.0,927977.0,1.0,820693.0,54867.0,13.999449
2025-12-19 11:33:19.424902,4,-0.0149794302017363,-0.0138319097749293,0.0,557.0,105.0,2.0,1023332.0,1.0,1135766.0,64764.0,14.099424
2025-12-19 11:33:19.525882,5,-0.0149794302017363,-0.0138319097749293,0.0,561.0,107.0,2.0,776907.0,1.0,1149689.0,56468.0,14.200404
2025-12-19 11:33:20.122052,0,-0.0149794302017363,-0.0138319097749293,0.0,524.0,85.0,2.0,643859.0,1.0,913332.0,62503.0,14.796574
2025-12-19 11:33:20.227872,1,-0.0149794302017363,-0.0138319097749293,0.0,549.0,100.0,2.0,754109.0,1.0,1131162.0,53873.0,14.902394
2025-12-19 11:33:20.325705,2,-0.0149794302017363,-0.0138319097749293,0.0,583.0,121.0,2.0,750290.0,1.0,779277.0,48886.0,15.000227
2025-12-19 11:33:20.427414,3,-0.0149794302017363,-0.0138319097749293,0.0,583.0,120.0,2.0,959273.0,1.0,835548.0,54404.0,15.101936
2025-12-19 11:33:20.527644,4,-0.0149794302017363,-0.0138319097749293,0.0,541.0,95.0,2.0,1034125.0,1.0,1164571.0,65780.0,15.202166
2025-12-19 11:33:20.627598,5,-0.0149794302017363,-0.0138319097749293,0.0,551.0,101.0,2.0,799311.0,1.0,1173671.0,57025.0,15.30212
2025-12-19 11:33:21.126338,0,-0.0149794302017363,-0.0138319097749293,0.0,519.0,83.0,2.0,639299.0,1.0,921093.0,62778.0,15.80086
2025-12-19 11:33:21.221498,1,-0.0149794302017363,-0.0138319097749293,0.0,522.0,84.0,2.0,753854.0,1.0,1126196.0,55258.0,15.89602
2025-12-19 11:33:21.327842,2,-0.0149794302017363,-0.0138319097749293,0.0,576.0,116.0,2.0,750544.0,1.0,781125.0,49201.0,16.002364
2025-12-19 11:33:21.426375,3,-0.0149794302017363,-0.0138319097749293,0.0,590.0,125.0,2.0,947976.0,1.0,837246.0,54037.0,16.100897
2025-12-19 11:33:21.524374,4,-0.0149794302017363,-0.0138319097749293,0.0,571.0,113.0,2.0,1023332.0,1.0,1162208.0,63915.0,16.198896
2025-12-19 11:33:21.626285,5,-0.0149794302017363,-0.0138319097749293,0.0,551.0,101.0,2.0,783243.0,1.0,1156714.0,57025.0,16.300807
2025-12-19 11:33:22.127516,0,-0.0149794302017363,-0.0138319097749293,0.0,511.0,78.0,2.0,645386.0,1.0,938400.0,63269.0,16.802038
2025-12-19 11:33:22.224819,1,-0.0149794302017363,-0.0138319097749293,0.0,527.0,87.0,2.0,754619.0,1.0,1163782.0,55034.0,16.899341
2025-12-19 11:33:22.327266,2,-0.0149794302017363,-0.0138319097749293,0.0,583.0,121.0,2.0,747755.0,1.0,787230.0,48886.0,17.001788
2025-12-19 11:33:22.425878,3,-0.0149794302017363,-0.0138319097749293,0.0,565.0,109.0,2.0,931754.0,1.0,831316.0,55333.0,17.1004
2025-12-19 11:33:22.527033,4,-0.0149794302017363,-0.0138319097749293,0.0,553.0,102.0,2.0,1019184.0,1.0,1171290.0,65027.0,17.201555
2025-12-19 11:33:22.626952,5,-0.0149794302017363,-0.0138319097749293,0.0,529.0,88.0,2.0,795533.0,1.0,1148911.0,58254.0,17.301474
2025-12-19 11:33:23.126932,0,-0.0149794302017363,-0.0138319097749293,0.0,521.0,84.0,2.0,642988.0,1.0,919847.0,62693.0,17.801454
2025-12-19 11:33:23.227016,1,-0.0149794302017363,-0.0138319097749293,0.0,519.0,83.0,2.0,765423.0,1.0,1132311.0,55445.0,17.901538
2025-12-19 11:33:23.324874,2,-0.0149794302017363,-0.0138319097749293,0.0,580.0,119.0,2.0,758204.0,1.0,794456.0,49035.0,17.999396
2025-12-19 11:33:23.425989,3,-0.0149794302017363,-0.0138319097749293,0.0,568.0,111.0,2.0,943814.0,1.0,850095.0,55164.0,18.100511
2025-12-19 11:33:23.526369,4,-0.0149794302017363,-0.0138319097749293,0.0,571.0,113.0,2.0,1014710.0,1.0,1159065.0,63915.0,18.200891
2025-12-19 11:33:23.624834,5,-0.0149794302017363,-0.0138319097749293,0.0,547.0,99.0,2.0,785898.0,1.0,1158673.0,57238.0,18.299356
2025-12-19 11:33:24.127405,0,-0.0149794302017363,-0.0138319097749293,0.0,510.0,77.0,2.0,638002.0,1.0,921405.0,63376.0,18.801927
2025-12-19 11:33:24.225089,1,-0.0149794302017363,-0.0138319097749293,0.0,542.0,96.0,2.0,771143.0,1.0,1134229.0,54239.0,18.899611
2025-12-19 11:33:24.326340,2,-0.0149794302017363,-0.0138319097749293,0.0,586.0,123.0,2.0,728273.0,1.0,779805.0,48721.0,19.000862
2025-12-19 11:33:24.426709,3,-0.0149794302017363,-0.0138319097749293,0.0,565.0,109.0,2.0,939671.0,1.0,843218.0,55333.0,19.101231
2025-12-19 11:33:24.527902,4,-0.0149794302017363,-0.0138319097749293,0.0,571.0,113.0,2.0,1024372.0,1.0,1150857.0,63936.0,19.202424
2025-12-19 11:33:24.627854,5,-0.0149794302017363,-0.0138319097749293,0.0,543.0,97.0,2.0,775068.0,1.0,1159065.0,57432.0,19.302376
2025-12-19 11:33:25.122341,0,-0.0149794302017363,-0.0138319097749293,0.0,509.0,77.0,2.0,649330.0,1.0,930178.0,63419.0,19.796863
2025-12-19 11:33:25.227215,1,-0.0149794302017363,-0.0138319097749293,0.0,532.0,90.0,2.0,764129.0,1.0,1148911.0,54774.0,19.901737
2025-12-19 11:33:25.325196,2,-0.0149794302017363,-0.0138319097749293,0.0,576.0,116.0,2.0,754875.0,1.0,789364.0,49201.0,19.999718
